Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
25-01-2012,10500000000000,4750000000000,15200000000000,1,2012,2,2012,1,1,25
24-01-2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,24
23-01-2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,23
20-01-2012,10500000000000,4750000000000,15200000000000,1,2012,2,2012,1,1,20
19-01-2012,10500000000000,4750000000000,15200000000000,1,2012,2,2012,1,1,19
18-01-2012,10500000000000,4750000000000,15200000000000,1,2012,2,2012,1,1,18
17-01-2012,10500000000000,4750000000000,15200000000000,1,2012,2,2012,1,1,17
13-01-2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,13
12/1/2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,12
11/1/2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,11
10/1/2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,10
9/1/2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,9
6/1/2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,6
5/1/2012,10500000000000,4760000000000,15200000000000,1,2012,2,2012,1,1,5
4/1/2012,10500000000000,4750000000000,15200000000000,1,2012,2,2012,1,1,4
3/1/2012,10500000000000,4740000000000,15200000000000,1,2012,2,2012,1,1,3
30-12-2011,10400000000000,4780000000000,15200000000000,1,2012,1,2011,4,12,30
29-12-2011,10400000000000,4690000000000,15100000000000,1,2012,1,2011,4,12,29
28-12-2011,10400000000000,4690000000000,15100000000000,1,2012,1,2011,4,12,28
27-12-2011,10400000000000,4690000000000,15100000000000,1,2012,1,2011,4,12,27
23-12-2011,10400000000000,4690000000000,15100000000000,1,2012,1,2011,4,12,23
22-12-2011,10400000000000,4690000000000,15100000000000,1,2012,1,2011,4,12,22
21-12-2011,10400000000000,4680000000000,15100000000000,1,2012,1,2011,4,12,21
20-12-2011,10400000000000,4690000000000,15100000000000,1,2012,1,2011,4,12,20
19-12-2011,10400000000000,4670000000000,15100000000000,1,2012,1,2011,4,12,19
16-12-2011,10400000000000,4660000000000,15100000000000,1,2012,1,2011,4,12,16
15-12-2011,10400000000000,4660000000000,15100000000000,1,2012,1,2011,4,12,15
14-12-2011,10400000000000,4660000000000,15100000000000,1,2012,1,2011,4,12,14
13-12-2011,10400000000000,4670000000000,15100000000000,1,2012,1,2011,4,12,13
12/12/2011,10400000000000,4660000000000,15100000000000,1,2012,1,2011,4,12,12
9/12/2011,10400000000000,4660000000000,15100000000000,1,2012,1,2011,4,12,9
8/12/2011,10400000000000,4660000000000,15100000000000,1,2012,1,2011,4,12,8
7/12/2011,10400000000000,4660000000000,15000000000000,1,2012,1,2011,4,12,7
6/12/2011,10400000000000,4680000000000,15100000000000,1,2012,1,2011,4,12,6
5/12/2011,10400000000000,4680000000000,15100000000000,1,2012,1,2011,4,12,5
2/12/2011,10400000000000,4690000000000,15100000000000,1,2012,1,2011,4,12,2
